No.,Compound ID,SMILES,Assay ID,LogP app
643,CHEMBL390938,"[NH3+][C](Cc1ccccc1)C(=O)N[C](Cc1c[nH]c2c1cccc2)C(=O)N	
",CHEMBL905612,-5.22
644,CHEMBL406819,"[O-][N+](=O)/N=C/1\NCCN1Cc1ccc(Cl)nc1	
",CHEMBL905613,-5.32
645,CHEMBL424,"c1(c(cccc1)O)C(=O)[O-]	
",CHEMBL905613,-5.72
646,CHEMBL429,"c1(C(=O)N)cc([C](O)C[NH2+][C](C)CCc2ccccc2)ccc1O	
",CHEMBL905613,-5.2
647,CHEMBL435,"NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl	
",CHEMBL905613,-6.57
648,CHEMBL46931,"c1cccc(C)c1O	
",CHEMBL905613,-4.03
649,CHEMBL500,"c12c(cccc1OC[C](O)C[NH2+][C](C)C)[nH]cc2	
",CHEMBL905613,-5.49
650,CHEMBL521,"C(=O)([O-])[C](C)c1ccc(C[C](C)C)cc1	
",CHEMBL905613,-4.49
651,CHEMBL527,"S1(=O)(=O)N(C)C(=C(O)c2c1cccc2)C(=O)Nc1ncccc1	
",CHEMBL905613,-4.88
652,CHEMBL537,"c1cc(O)ccc1O	
",CHEMBL905613,-5.2
653,CHEMBL538,"Nc1ccccc1	
",CHEMBL905613,-3.92
654,CHEMBL546,"O(C[C](O)C[NH2+][C](C)C)c1c(cccc1)OCC=C	
",CHEMBL905613,-4.9
655,CHEMBL55772,"N(NC(=O)c1c(C)c(ccc1)OC)(C(C)(C)C)C(=O)c1cc(C)cc(C)c1	
",CHEMBL905612,-4.72
656,CHEMBL571,"C(=O)(c1ccccc1)c1cc(ccc1)[C](C)C(=O)[O-]	
",CHEMBL905613,-5.5
657,CHEMBL642,"c1(C(=O)C)c(ccc(c1)NC(=O)CCC)OC[C](O)C[NH2+][C](C)C	
",CHEMBL905613,-6.15
658,CHEMBL6466,"c1(=O)ccc2ccccc2o1	
",CHEMBL905613,-4.22
659,CHEMBL649,"c12C[C](O)[C](O)Cc1cccc2OC[C](O)C[NH2+]C(C)(C)C	
",CHEMBL905613,-5.6
660,CHEMBL66381,"c1cc(C#N)ccc1O	
",CHEMBL905613,-4.73
661,CHEMBL6640,"c1ccc2c([nH]cc2CC[NH3+])c1	
",CHEMBL905612,-5.27
662,CHEMBL6966,"O(C)c1cc(ccc1OC)[C@](CCC[N@H+](C)CCc1cc(c(cc1)OC)OC)(C#N)[C](C)C	
",CHEMBL905613,-4.41
663,CHEMBL6995,"C(=O)(C)Nc1ccc(cc1)OC[C](O)C[NH2+][C](C)C	
",CHEMBL905613,-6.13
664,CHEMBL72,"N1(CCC[NH2+]C)c2c(cccc2)CCc2c1cccc2	
",CHEMBL905613,-4.45
665,CHEMBL82411,"c12c(c(CC(=O)[O-])c[nH]1)cccc2	
",CHEMBL905612,-6.4
666,CHEMBL9,"c1(N2CC[NH2+]CC2)c(F)cc2c(n(CC)cc(C(=O)[O-])c2=O)c1	
",CHEMBL905613,-6.72
667,CHEMBL9967,"n1(C(=O)C[N@H+]2CC[N@H+](C)CC2)c2c(cccc2)c(=O)[nH]c2c1nccc2	
",CHEMBL905613,-6.06
668,CHEMBL108877,"c1(O)ccccc1Cl	
",CHEMBL905613,-4.82
669,CHEMBL11,"N1(CCC[NH+](C)C)c2c(cccc2)CCc2c1cccc2	
",CHEMBL905613,-4.2
670,CHEMBL110739,"C1CC(=O)C=C2CC[C]3[C]([C](O)C[C@@]4(C)[C]3CC[C]4C(=O)CO)[C@@]12C	
",CHEMBL905613,-4.47
671,CHEMBL112,"C(=O)(C)Nc1ccc(O)cc1	
",CHEMBL905613,-5.65
672,CHEMBL113,"c12c(n(C)cn1)c(=O)n(C)c(=O)n2C	
",CHEMBL905613,-4.8
673,CHEMBL1143,"c1(Cl)cc(Cl)ccc1O	
",CHEMBL905613,-3.9
674,CHEMBL13,"O(C[C](C[NH2+][C](C)C)O)c1ccc(CCOC)cc1	
",CHEMBL905613,-4.84
675,CHEMBL130,"[N+](=O)([O-])c1ccc(cc1)[C](O)[C](CO)NC(=O)[C](Cl)Cl	
",CHEMBL905613,-5.24
676,CHEMBL131,"C1=C[C@]2(C(=CC1=O)CC[C]1[C]2[C](C[C@]2([C]1CC[C@@]2(C(=O)CO)O)C)O)C	
",CHEMBL905613,-5.52
677,CHEMBL134,"C1(=NCCN1)Nc1c(cccc1Cl)Cl	
",CHEMBL905613,-4.94
678,CHEMBL13888,"[N+](=O)([O-])c1cc(ccc1)O	
",CHEMBL905613,-4.16
679,CHEMBL14060,"Oc1ccccc1	
",CHEMBL905613,-3.83
680,CHEMBL14068,"[N+](=O)([O-])c1cc(ccc1)N	
",CHEMBL905613,-3.71
681,CHEMBL14092,"c1(ccccc1)c1ccccc1	
",CHEMBL905613,-4.27
682,CHEMBL14205,"Oc1c(cccc1)[N+](=O)[O-]	
",CHEMBL905613,-3.66
683,CHEMBL14282,"Nc1ccc(cc1)[N+](=O)[O-]	
",CHEMBL905613,-3.91
684,CHEMBL15063,"n1c(nc(N[C](C)C)nc1NCC)Cl	
",CHEMBL905613,-4.14
685,CHEMBL154,"c1([C](C)C(=O)[O-])cc2c(cc1)cc(OC)cc2	
",CHEMBL905613,-5.26
686,CHEMBL15888,"Clc1ccc(cc1)N	
",CHEMBL905613,-3.59
687,CHEMBL16,"N1=C(NC(C1=O)(c1ccccc1)c1ccccc1)O	
",CHEMBL905613,-4.93
688,CHEMBL1790041,"[N+](=O)([O-])/C=C(/NCCSCc1oc(C[NH+](C)C)cc1)\NC	
",CHEMBL905613,-5.52
689,CHEMBL190,"n1(C)c2c([nH]cn2)c(=O)n(C)c1=O	
",CHEMBL905613,-5.58
690,CHEMBL22,"n1c(N)c(cnc1N)Cc1cc(OC)c(OC)c(OC)c1	
",CHEMBL905613,-5.38
691,CHEMBL226650,"c1cccc([C](CC)C)c1OC(=O)NC	
",CHEMBL905613,-3.88
692,CHEMBL226651,"COc1nn(CSP(=S)(OC)OC)c(=O)s1	
",CHEMBL905613,-4.33
693,CHEMBL226967,"COP1(=S)OCc2ccccc2O1	
",CHEMBL905613,-4.36
694,CHEMBL227181,"c1(C)ccc(CC)cn1	
",CHEMBL905613,-4.89
695,CHEMBL23,"[C]1(OC(=O)C)C(=O)N(CC[NH+](C)C)c2c(cccc2)S[C]1c1ccc(OC)cc1	
",CHEMBL905613,-3.91
696,CHEMBL23832,"c1cccc(Nc2ccccc2C(=O)[O-])c1	
",CHEMBL905613,-4.61
697,CHEMBL266195,"O(C[C](O)C[NH2+][C](C)C)c1c(cccc1)CC=C	
",CHEMBL905613,-4.21
698,CHEMBL27,"c12c(cccc1cccc2)OC[C](O)C[NH2+][C](C)C	
",CHEMBL905613,-4.42
699,CHEMBL274009,"[N+](=O)([O-])c1c(cccc1)N	
",CHEMBL905613,-3.64
700,CHEMBL277474,"c1(=O)n(c2ccccc2)n(C)c(C)c1	
",CHEMBL905613,-5
701,CHEMBL279564,"c12c3c4ccc1cccc2ccc3ccc4	
",CHEMBL905613,-4.32
702,CHEMBL288470,"c1(=O)c(N(C)C)c(C)n(C)n1c1ccccc1	
",CHEMBL905613,-4.14
703,CHEMBL29878,"c1(C)c(O)ccc(C)c1	
",CHEMBL905613,-3.58
704,CHEMBL323348,"c1(C(=O)OC)c(C(=O)OC)cccc1	
",CHEMBL905613,-3.8
705,CHEMBL325415,"c1c(cccc1Cl)N	
",CHEMBL905613,-3.58
706,CHEMBL35,"NS(=O)(=O)c1c(cc(c(C(=O)[O-])c1)NCc1ccco1)Cl	
",CHEMBL905613,-6.24
707,CHEMBL354761,"[N+](=O)([O-])c1cc(Cl)ccc1Cl	
",CHEMBL905613,-4.09
708,CHEMBL384467,"C1=CC(=O)C=C2CC[C]3[C@@]([C](O)C[C@@]4(C)[C]3C[C](C)[C@]4(O)C(=O)CO)(F)[C@@]12C	
",CHEMBL905613,-4.95
709,CHEMBL386630,"C1CC(=O)C=C2CC[C]3[C](CC[C@@]4(C)[C]3CC[C]4O)[C@@]12C	
",CHEMBL905613,-3.87
710,CHEMBL38688,"c1ccc(Nc2ccccc2)cc1	
",CHEMBL905613,-4.82
711,CHEMBL388384,"c1ccccc1CSP(=O)(O[C](C)C)O[C](C)C	
",CHEMBL905613,-3.44
712,CHEMBL388558,"c1(C(=O)OCC)c(C(=O)OCC)cccc1	
",CHEMBL905613,-4.33
713,CHEMBL388559,"CCN(C(=O)SCc1ccc(Cl)cc1)CC	
",CHEMBL905613,-4.03
714,CHEMBL388560,"n1c(C)cc(OP(=S)(OCC)OCC)nc1[C](C)C	
",CHEMBL905613,-4.51
715,CHEMBL389621,"C1CC(=O)C=C2CC[C]3[C]([C](O)C[C@@]4(C)[C]3CC[C@]4(O)C(=O)CO)[C@@]12C	
",CHEMBL905613,-5.07
716,CHEMBL389885,"c1cccc(Cl)c1N	
",CHEMBL905613,-3.61
718,CHEMBL424,"c1(c(cccc1)O)C(=O)[O-]	
",CHEMBL905613,-5.31
719,CHEMBL429,"c1(C(=O)N)cc([C](O)C[NH2+][C](C)CCc2ccccc2)ccc1O	
",CHEMBL905613,-5.25
720,CHEMBL435,"NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl	
",CHEMBL905613,-6.54
721,CHEMBL46931,"c1cccc(C)c1O	
",CHEMBL905613,-3.53
722,CHEMBL500,"c12c(cccc1OC[C](O)C[NH2+][C](C)C)[nH]cc2	
",CHEMBL905613,-5.85
723,CHEMBL521,"C(=O)([O-])[C](C)c1ccc(C[C](C)C)cc1	
",CHEMBL905613,-4.14
724,CHEMBL527,"S1(=O)(=O)N(C)C(=C(O)c2c1cccc2)C(=O)Nc1ncccc1	
",CHEMBL905613,-4.72
725,CHEMBL537,"c1cc(O)ccc1O	
",CHEMBL905613,-5.34
726,CHEMBL538,"Nc1ccccc1	
",CHEMBL905613,-3.52
727,CHEMBL546,"O(C[C](O)C[NH2+][C](C)C)c1c(cccc1)OCC=C	
",CHEMBL905613,-5.03
728,CHEMBL571,"C(=O)(c1ccccc1)c1cc(ccc1)[C](C)C(=O)[O-]	
",CHEMBL905613,-5.4
729,CHEMBL642,"c1(C(=O)C)c(ccc(c1)NC(=O)CCC)OC[C](O)C[NH2+][C](C)C	
",CHEMBL905613,-5.58
730,CHEMBL6466,"c1(=O)ccc2ccccc2o1	
",CHEMBL905613,-3.56
731,CHEMBL649,"c12C[C](O)[C](O)Cc1cccc2OC[C](O)C[NH2+]C(C)(C)C	
",CHEMBL905613,-4.49
732,CHEMBL66381,"c1cc(C#N)ccc1O	
",CHEMBL905613,-4.65
733,CHEMBL6966,"O(C)c1cc(ccc1OC)[C@](CCC[N@H+](C)CCc1cc(c(cc1)OC)OC)(C#N)[C](C)C	
",CHEMBL905613,-3.96
734,CHEMBL6995,"C(=O)(C)Nc1ccc(cc1)OC[C](O)C[NH2+][C](C)C	
",CHEMBL905613,-6.43
735,CHEMBL72,"N1(CCC[NH2+]C)c2c(cccc2)CCc2c1cccc2	
",CHEMBL905613,-3.81
736,CHEMBL9,"c1(N2CC[NH2+]CC2)c(F)cc2c(n(CC)cc(C(=O)[O-])c2=O)c1	
",CHEMBL905613,-6.75
737,CHEMBL9967,"n1(C(=O)C[N@H+]2CC[N@H+](C)CC2)c2c(cccc2)c(=O)[nH]c2c1nccc2	
",CHEMBL905613,-6.09
738,BDH_33697220,"C(=O)(c1cc2c(CCC2)cc1)N1CCC2(CC1)CNC(=O)COc1c(cccc1)CC=CC2	
",Astellas,-4.52
739,BDH_33701281,"C(=O)(N1CC[C@@]2(CC1)C(=O)NCCOc1c(cccc1)C(=O)NCC=CC2)C1=[N+]C=CN1	
",Astellas,-6.52
740,BDH_33702300,"c1(cc(C[C](C)C)no1)C(=O)N1CCC2(CC1)C(=O)NCCNC(=O)c1c(cccc1)OCCCC2	
",Astellas,-4.64
741,LAS_51647569,"n1cnn(c1)CC(=O)N1CCC2(CC1)C(=O)N(C)CCOc1c(CCCCC2)cccc1	
",Astellas,-4.63
742,LAS_51649260,"c1cnc2c(CN(Cc3cccc(OC)c3OC)CCCCCOc3c(cccc3)O2)c1	
",Astellas,-4.54
743,LAS_51658240,"c1cnc2c(CN(Cc3c(OC)c(OC)ccc3)CCOCCOc3c(cccc3)O2)c1	
",Astellas,-4.56
744,LAS_51663301,"c1(C(=O)N2CCC3(C(=O)NCCOCc4c[n+]([nH]n4)CCCC3)CC2)cn(CCC)nc1	
",Astellas,-6.05
745,LAS_51900482,"[C]1(N2CC[C@]3(CC2)CCCCc2c(cccc2)OCCCC(=O)N(C3)C)CCOCC1	
",Astellas,-4.6
746,LAS_51900724,"N(C)(C)CCCNC(=O)[C]1NC(=O)c2ccccc2OC[C]([C](C)C)NC(=O)[C]([C](C)C)NC(=O)[C](C[C](C)C)NC(=O)CC1	
",Astellas,-5.84
747,LAS_51904053,"N1(CCOCC1)CCCNC(=O)[C]1NC(=O)c2c(OCCN(C)C(=O)[C]([C](C)C)NC(=O)C1)cccc2	
",Astellas,-5.68
748,LAS_52042692,"c1(OCC)ccc(CN2Cc3c[n+](CC(=O)NCCOc4ccccc4C2)[nH]n3)cc1	
",Astellas,-4.55
749,LAS_52042848,"[C]1(N2CC(=O)Nc3cc(Cl)ccc3Oc3ccccc3OCCOCC2)CCOCC1	
",Astellas,-4.57
750,LAS_52044571,"[n+]1(CC(=O)N2CCC3(CC2)CNC(=O)COc2c(C[C](O)[C](O)C3)cccc2)c([C](C)C)[nH]cc1	
",Astellas,-5.2
751,LAS_52104235,"C1(=O)NCCCOc2c(cccc2)C(=O)N[C](C(=O)O)CCC(=O)N[C]1Cc1ccccc1	
",Astellas,-5.82
752,LAS_52105209,"N1(C)CCCN(C(=O)[C]2NC(=O)c3c(cccc3)OCCCNC(=O)[C](C[C](C)C)NC(=O)CC2)CC1	
",Astellas,-5.69
753,LAS_52107944,"C1C[C](CCN1Cc1ccc(cc1)F)C(=O)N1C[C]2CC[C](CCN(c3ccccc3C1)C(=O)C)N2Cc1ccncc1	
",Astellas,-4.59
754,LAS_52110813,"O1CCN(C(=O)OC(C)(C)C)CCN(CC)C(=O)c2c(nccc2)Oc2c1cccc2	
",Astellas,-4.59
755,LAS_52132208,"C1(=O)N[C](Cc2ccccc2)COc2c(cccc2)C(=O)NCCCOc2c(cccc2)C(=O)N[C](C(=O)O)CC1	
",Astellas,-6.1
756,LAS_52135120,"C1(CNC(=O)[C]2NC(=O)c3c(OC[C]([C](C)C)NC(=O)C4(CCCC4)NC(=O)CC2)cccc3)(CCOCC1)c1cc(ccc1)F	
",Astellas,-4.8
757,LAS_52135200,"C1(CNC(=O)[C]2NC(=O)c3c(OC[C]([C](C)C)NC(=O)C4(CCCCC4)NC(=O)CC2)cccc3)(CCOCC1)c1cc(ccc1)F	
",Astellas,-4.63
758,LAS_52137850,"c1(OCCC)cc(c2ccc3c(CN4[C](CCC4)C(=O)NCCOCCO3)c2)ccc1	
",Astellas,-4.52
759,LAS_52141146,"c1cnc2c(C(=NCCCCCCOc3c(cccc3)O2)NCCCN2CCOCC2)c1	
",Astellas,-5.63
760,LAS_52141152,"c1cnc2c(C(=NCCCCCCOc3c(cccc3)O2)N2CCN(CC2)[C](C)C)c1	
",Astellas,-4.91
761,LAS_52144084,"c1(N(C)CCc2ccccc2)ccc2c(CN3[C](C(=O)NCCOCCO2)CCC3)c1	
",Astellas,-4.52
762,LAS_52146431,"c1(c2ccc3c(CN4C[C](C(=O)NCCOCCO3)CCC4)c2)c(F)c(OC)ccc1	
",Astellas,-4.54
763,LAS_52146600,"C(=O)(N1CCC2(COc3ccccc3C(=O)NCCOCCCC2)CC1)CCN(C)C	
",Astellas,-5.46
764,LAS_52146805,"n1c(O)cc(C(=O)N2CCC3(C(=O)NCCOc4ccccc4CCCCC3)CC2)cc1	
",Astellas,-5.84
765,LAS_52152793,"N1(CCCNC2c3c(Oc4ccccc4OCCCCCN2)nccc3)CCOCC1	
",Astellas,-5.78
766,LAS_52154828,"C1(=O)N[C](CCC(=O)NC2(CCCCC2)C(=O)N[C]([C](C)C)COc2c1cccc2)C(=O)NCCCc1nc(C)cs1	
",Astellas,-4.7
767,LAS_52155805,"C1(=O)N[C](CCC(=O)NC2(CCCC2)C(=O)N[C]([C](C)C)COc2c1cccc2)C(=O)NCc1cc(ccc1)CN1C(=O)CCC1	
",Astellas,-5.34
768,LAS_52155968,"c1(Nc2cccc(OC)c2)ccc2c(CN3C[C](C(=O)NCCOCCO2)CCC3)c1	
",Astellas,-4.61
769,LAS_52159132,"C(CC(=O)N1Cc2ccccc2N(C(=O)COC)CCCN(Cc2ccc(Cl)cc2)CCC1)[n+]1[nH]cc2c1cccc2	
",Astellas,-4.53
770,LAS_52162509,"c1(ccccc1Cl)CC(=O)N1Cc2c(Oc3ccccc3OCCOCC1)nccc2	
",Astellas,-4.55
771,LAS_52164169,"c1(ccccc1)OCC(=O)N1CCC2(CN(C)C(=O)COc3ccccc3C[C](O)[C](O)C2)CC1	
",Astellas,-5.17
772,LAS_52166734,"c1ccc2OCCCNC(=O)[C](Cc3ccccc3)NC(=O)[C](NC(=O)C[C](NC(=O)c2c1)C(=O)O)C[C](C)C	
",Astellas,-5.81
773,LAS_52167560,"C1(=O)N[C](C(=O)NCCCc2cc(OC)c(OC)cc2)CC(=O)N[C]([C](C)C)C(=O)N[C](Cc2ccccc2)C(=O)NCCCOc2c1cccc2	
",Astellas,-5.55
774,LAS_52167954,"CCC(=O)N1CCOc2ccc(c3ccncc3)cc2Cc2cccc(C(=O)NCC1)c2	
",Astellas,-4.88
775,LAS_52168541,"c1(ccccc1OC)CC(=O)N1Cc2c(OCCCCCNC(=O)C1)c(OCC)ccc2	
",Astellas,-4.62
776,LAS_52168719,"c1(cc(C)ccc1)CC(=O)N1Cc2c(Oc3ccccc3OCCCCCC1)nccc2	
",Astellas,-4.52
777,LAS_52169928,"C1(=O)N[C](C(=O)NCC2(CCOCC2)c2cc(ccc2)F)CC(=O)NC2(CCCCC2)C(=O)N[C](Cc2ccccc2)C(=O)NCCCOc2c1cccc2	
",Astellas,-4.77
778,LAS_52169970,"C1(=O)N[C](C(=O)NCCOc2c(C)cc(C)cc2)CC(=O)NC2(CCCCC2)C(=O)N[C](Cc2ccccc2)C(=O)NCCCOc2c1cccc2	
",Astellas,-4.55
779,LAS_52170106,"C1(=O)N[C](C(=O)NCc2ccc(cc2)CN2CCCC2)CC(=O)NC2(CCCC2)C(=O)N[C](Cc2ccccc2)C(=O)NCCCOc2c1cccc2	
",Astellas,-5.8
780,LAS_52172509,"c1(OCC(=O)N2CC[C](O)[C](O)COc3c(cccc3)CCCC2)ccc(Cl)cc1	
",Astellas,-4.56
781,LAS_52172754,"c1(C(=O)N2CCCC[C@@]3(CO)CCN(CC3)Cc3c(cccc3)OCC2)c(N)nccn1	
",Astellas,-6.22
782,LAS_52172839,"c1(C(=O)N2CCCCC3(CO)CCN(CC3)C(=O)c3c(cccc3)OCC2)cccnc1	
",Astellas,-6.13
783,LAS_52466348,"c1c(Cl)ccc(C(=O)N2Cc3c(Oc4ccccc4OCCCCCC2)nccc3)c1	
",Astellas,-4.54
784,LAS_52480202,"C1N(C(=O)c2ccc3c(Cc4cc(ccc4)CN(C[C]4CC4)CCCCCO3)c2)CCOC1	
",Astellas,-4.6
785,LAS_52482819,"C1(=CNC=[N+]1)C(=O)N1CC[C@]2(CCCCOCCN(C)Cc3c(cccc3)OC2)CC1	
",Astellas,-6
786,LAS_52506402,"C(N(C)C)C(=O)N1C[C]2Oc3ccccc3C(=O)N(CCCCCCCCO[C]2C1)C	
",Astellas,-4.91
787,LAS_52507024,"c1(C(=O)N2CCCCCCN(C)C(=O)c3c(O[C]4[C]2CCCC4)cccc3)cn(C)cn1	
",Astellas,-5.24
788,LAS_52511076,"[C]1(CC(=O)N2[C]3CCCC[C]3Oc3c(C(=O)N(CC)CCCCC2)cccc3)CCCC1	
",Astellas,-4.52
789,LAS_52511151,"c1(C(=O)N2[C]3CCCC[C]3Oc3c(C(=O)N(C)CCCCC2)cccc3)nn(C)c(C)c1	
",Astellas,-5.33
790,LAS_52514101,"c1(C(=O)N2CCCCCN(CC)C(=O)c3c(cccc3)OC[C]2[C](C)C)nc(N)sc1	
",Astellas,-5.27
791,LAS_52515343,"c1(C(=O)N2[C](C[C](C)C)COc3c(C(=O)N(C)CCCCCC2)cccc3)c[n+](C)[nH]c1	
",Astellas,-4.84
792,LAS_52515710,"c1(c[nH]cn1)C(=O)N1[C]2[C](CCCC2)OC2=CCC=C[C]2C(=O)N(C)CCCCCCC1	
",Astellas,-4.64
793,LAS_52515717,"[C](C)(C)CC(=O)N1[C]2[C](CCCC2)OC2=CCC=C[C]2C(=O)N(C)CCCCCCC1	
",Astellas,-4.52
794,AC_9A54,"N1[C](C(=O)N[C](C(C)(C)C)C(=O)N[C](C(=O)N[C](C(=O)N[C](C(=O)N[C](C(=O)N[C](Cc2ccc3c(cccc3)c2)C(=O)N[C](C(=O)N[C](C(=O)N[C](CCCC)C(=O)N[C](C1=O)CCC(=O)N)Cc1cc(c(F)cc1)F)CCCN=C(N)N)CCCN=C(N)N)CCCN=C(N)N)CCCN=C(N)N)[C](C)C)Cc1c[nH]c2c1cccc2	
",Enamine,-7
795,AC_9A5,"N1[C](C(=O)N[C]([C](O)C)C(=O)N[C](C(=O)N[C](C(=O)N[C](C(=O)N[C](C(=O)N[C](Cc2ccc3c(cccc3)c2)C(=O)N[C](C(=O)N[C](C(=O)N[C](CCCC)C(=O)N[C](C1=O)CCC(=O)N)Cc1ccc(F)cc1)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)C)Cc1c[nH]c2c1cccc2	
",Enamine,-7.2
